,ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
8010,1304079,2,18,3,D Pretorius,JJ Bumrah,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
8011,1304079,2,18,4,MS Dhoni,JJ Bumrah,D Pretorius,,1,0,1,0,0,,,,Chennai Super Kings
8012,1304079,2,18,5,D Pretorius,JJ Bumrah,MS Dhoni,,4,0,4,0,0,,,,Chennai Super Kings
8013,1304079,2,18,6,D Pretorius,JJ Bumrah,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
8014,1304079,2,19,1,D Pretorius,JD Unadkat,MS Dhoni,,0,0,0,0,1,D Pretorius,lbw,,Chennai Super Kings
8015,1304079,2,19,2,DJ Bravo,JD Unadkat,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
8016,1304079,2,19,3,MS Dhoni,JD Unadkat,DJ Bravo,,6,0,6,0,0,,,,Chennai Super Kings
8017,1304079,2,19,4,MS Dhoni,JD Unadkat,DJ Bravo,,4,0,4,0,0,,,,Chennai Super Kings
8018,1304079,2,19,5,MS Dhoni,JD Unadkat,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
8019,1304079,2,19,6,MS Dhoni,JD Unadkat,DJ Bravo,,4,0,4,0,0,,,,Chennai Super Kings
8020,1304080,1,0,1,JC Buttler,KK Ahmed,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8021,1304080,1,0,2,JC Buttler,KK Ahmed,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8022,1304080,1,0,3,JC Buttler,KK Ahmed,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8023,1304080,1,0,4,JC Buttler,KK Ahmed,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8024,1304080,1,0,5,JC Buttler,KK Ahmed,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8025,1304080,1,0,6,JC Buttler,KK Ahmed,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8026,1304080,1,1,1,D Padikkal,SN Thakur,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8027,1304080,1,1,2,D Padikkal,SN Thakur,JC Buttler,legbyes,0,1,1,0,0,,,,Rajasthan Royals
8028,1304080,1,1,3,JC Buttler,SN Thakur,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8029,1304080,1,1,4,JC Buttler,SN Thakur,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8030,1304080,1,1,5,JC Buttler,SN Thakur,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8031,1304080,1,1,6,JC Buttler,SN Thakur,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8032,1304080,1,2,1,D Padikkal,Lalit Yadav,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8033,1304080,1,2,2,D Padikkal,Lalit Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8034,1304080,1,2,3,JC Buttler,Lalit Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8035,1304080,1,2,4,D Padikkal,Lalit Yadav,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8036,1304080,1,2,5,D Padikkal,Lalit Yadav,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8037,1304080,1,2,6,D Padikkal,Lalit Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8038,1304080,1,3,1,D Padikkal,Mustafizur Rahman,JC Buttler,,2,0,2,0,0,,,,Rajasthan Royals
8039,1304080,1,3,2,D Padikkal,Mustafizur Rahman,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8040,1304080,1,3,3,D Padikkal,Mustafizur Rahman,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8041,1304080,1,3,4,D Padikkal,Mustafizur Rahman,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8042,1304080,1,3,5,D Padikkal,Mustafizur Rahman,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8043,1304080,1,3,6,D Padikkal,Mustafizur Rahman,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8044,1304080,1,4,1,JC Buttler,Lalit Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8045,1304080,1,4,2,D Padikkal,Lalit Yadav,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8046,1304080,1,4,3,D Padikkal,Lalit Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8047,1304080,1,4,4,JC Buttler,Lalit Yadav,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8048,1304080,1,4,5,JC Buttler,Lalit Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8049,1304080,1,4,6,D Padikkal,Lalit Yadav,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8050,1304080,1,5,1,JC Buttler,KK Ahmed,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8051,1304080,1,5,2,JC Buttler,KK Ahmed,D Padikkal,,2,0,2,0,0,,,,Rajasthan Royals
8052,1304080,1,5,3,JC Buttler,KK Ahmed,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8053,1304080,1,5,4,JC Buttler,KK Ahmed,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8054,1304080,1,5,5,JC Buttler,KK Ahmed,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8055,1304080,1,5,6,JC Buttler,KK Ahmed,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8056,1304080,1,6,1,JC Buttler,Kuldeep Yadav,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8057,1304080,1,6,2,JC Buttler,Kuldeep Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8058,1304080,1,6,3,D Padikkal,Kuldeep Yadav,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8059,1304080,1,6,4,D Padikkal,Kuldeep Yadav,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8060,1304080,1,6,5,D Padikkal,Kuldeep Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8061,1304080,1,6,6,JC Buttler,Kuldeep Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8062,1304080,1,7,1,JC Buttler,AR Patel,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8063,1304080,1,7,2,JC Buttler,AR Patel,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8064,1304080,1,7,3,JC Buttler,AR Patel,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8065,1304080,1,7,4,D Padikkal,AR Patel,JC Buttler,,6,0,6,0,0,,,,Rajasthan Royals
8066,1304080,1,7,5,D Padikkal,AR Patel,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8067,1304080,1,7,6,D Padikkal,AR Patel,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8068,1304080,1,8,1,D Padikkal,Kuldeep Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8069,1304080,1,8,2,JC Buttler,Kuldeep Yadav,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8070,1304080,1,8,3,JC Buttler,Kuldeep Yadav,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8071,1304080,1,8,4,JC Buttler,Kuldeep Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8072,1304080,1,8,5,D Padikkal,Kuldeep Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8073,1304080,1,8,6,JC Buttler,Kuldeep Yadav,D Padikkal,wides,0,1,1,0,0,,,,Rajasthan Royals
8074,1304080,1,8,7,JC Buttler,Kuldeep Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8075,1304080,1,9,1,JC Buttler,SN Thakur,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8076,1304080,1,9,2,JC Buttler,SN Thakur,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8077,1304080,1,9,3,D Padikkal,SN Thakur,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8078,1304080,1,9,4,JC Buttler,SN Thakur,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8079,1304080,1,9,5,JC Buttler,SN Thakur,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8080,1304080,1,9,6,JC Buttler,SN Thakur,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8081,1304080,1,10,1,JC Buttler,Lalit Yadav,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8082,1304080,1,10,2,JC Buttler,Lalit Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8083,1304080,1,10,3,D Padikkal,Lalit Yadav,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8084,1304080,1,10,4,D Padikkal,Lalit Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8085,1304080,1,10,5,JC Buttler,Lalit Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8086,1304080,1,10,6,D Padikkal,Lalit Yadav,JC Buttler,,6,0,6,0,0,,,,Rajasthan Royals
8087,1304080,1,11,1,JC Buttler,Mustafizur Rahman,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8088,1304080,1,11,2,JC Buttler,Mustafizur Rahman,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8089,1304080,1,11,3,D Padikkal,Mustafizur Rahman,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8090,1304080,1,11,4,JC Buttler,Mustafizur Rahman,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8091,1304080,1,11,5,JC Buttler,Mustafizur Rahman,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8092,1304080,1,11,6,JC Buttler,Mustafizur Rahman,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8093,1304080,1,12,1,D Padikkal,Lalit Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8094,1304080,1,12,2,JC Buttler,Lalit Yadav,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8095,1304080,1,12,3,JC Buttler,Lalit Yadav,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8096,1304080,1,12,4,JC Buttler,Lalit Yadav,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8097,1304080,1,12,5,JC Buttler,Lalit Yadav,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8098,1304080,1,12,6,JC Buttler,Lalit Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8099,1304080,1,13,1,JC Buttler,AR Patel,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8100,1304080,1,13,2,JC Buttler,AR Patel,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8101,1304080,1,13,3,JC Buttler,AR Patel,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8102,1304080,1,13,4,D Padikkal,AR Patel,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8103,1304080,1,13,5,D Padikkal,AR Patel,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8104,1304080,1,13,6,D Padikkal,AR Patel,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8105,1304080,1,14,1,JC Buttler,Kuldeep Yadav,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8106,1304080,1,14,2,JC Buttler,Kuldeep Yadav,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals
8107,1304080,1,14,3,JC Buttler,Kuldeep Yadav,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals
8108,1304080,1,14,4,D Padikkal,Kuldeep Yadav,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8109,1304080,1,14,5,JC Buttler,Kuldeep Yadav,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals
8110,1304080,1,14,6,JC Buttler,Kuldeep Yadav,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals
8111,1304080,1,15,1,D Padikkal,KK Ahmed,JC Buttler,,0,0,0,0,1,D Padikkal,lbw,,Rajasthan Royals
8112,1304080,1,15,2,SV Samson,KK Ahmed,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8113,1304080,1,15,3,SV Samson,KK Ahmed,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8114,1304080,1,15,4,SV Samson,KK Ahmed,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8115,1304080,1,15,5,JC Buttler,KK Ahmed,SV Samson,,2,0,2,0,0,,,,Rajasthan Royals
8116,1304080,1,15,6,JC Buttler,KK Ahmed,SV Samson,,0,0,0,0,0,,,,Rajasthan Royals
8117,1304080,1,16,1,SV Samson,Mustafizur Rahman,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8118,1304080,1,16,2,JC Buttler,Mustafizur Rahman,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals
8119,1304080,1,16,3,SV Samson,Mustafizur Rahman,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8120,1304080,1,16,4,SV Samson,Mustafizur Rahman,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8121,1304080,1,16,5,JC Buttler,Mustafizur Rahman,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals
8122,1304080,1,16,6,SV Samson,Mustafizur Rahman,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8123,1304080,1,17,1,SV Samson,KK Ahmed,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8124,1304080,1,17,2,SV Samson,KK Ahmed,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8125,1304080,1,17,3,SV Samson,KK Ahmed,JC Buttler,,6,0,6,0,0,,,,Rajasthan Royals
8126,1304080,1,17,4,SV Samson,KK Ahmed,JC Buttler,wides,0,1,1,0,0,,,,Rajasthan Royals
8127,1304080,1,17,5,SV Samson,KK Ahmed,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals
8128,1304080,1,17,6,SV Samson,KK Ahmed,JC Buttler,,6,0,6,0,0,,,,Rajasthan Royals
8129,1304080,1,17,7,SV Samson,KK Ahmed,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals
8130,1304080,1,18,1,JC Buttler,Mustafizur Rahman,SV Samson,,4,0,4,0,0,,,,Rajasthan Royals
8131,1304080,1,18,2,JC Buttler,Mustafizur Rahman,SV Samson,,6,0,6,0,0,,,,Rajasthan Royals
8132,1304080,1,18,3,JC Buttler,Mustafizur Rahman,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals
8133,1304080,1,18,4,SV Samson,Mustafizur Rahman,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals
8134,1304080,1,18,5,JC Buttler,Mustafizur Rahman,SV Samson,,2,0,2,0,0,,,,Rajasthan Royals
8135,1304080,1,18,6,JC Buttler,Mustafizur Rahman,SV Samson,,0,0,0,0,1,JC Buttler,caught,DA Warner,Rajasthan Royals
8136,1304080,1,19,1,SV Samson,SN Thakur,SO Hetmyer,wides,0,1,1,0,0,,,,Rajasthan Royals
8137,1304080,1,19,2,SV Samson,SN Thakur,SO Hetmyer,,2,0,2,0,0,,,,Rajasthan Royals
8138,1304080,1,19,3,SV Samson,SN Thakur,SO Hetmyer,,4,0,4,0,0,,,,Rajasthan Royals
8139,1304080,1,19,4,SV Samson,SN Thakur,SO Hetmyer,wides,0,1,1,0,0,,,,Rajasthan Royals
8140,1304080,1,19,5,SV Samson,SN Thakur,SO Hetmyer,,1,0,1,0,0,,,,Rajasthan Royals
8141,1304080,1,19,6,SO Hetmyer,SN Thakur,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals
8142,1304080,1,19,7,SV Samson,SN Thakur,SO Hetmyer,,4,0,4,0,0,,,,Rajasthan Royals
8143,1304080,1,19,8,SV Samson,SN Thakur,SO Hetmyer,,6,0,6,0,0,,,,Rajasthan Royals
8144,1304080,2,0,1,PP Shaw,TA Boult,DA Warner,,4,0,4,0,0,,,,Delhi Capitals
8145,1304080,2,0,2,PP Shaw,TA Boult,DA Warner,,4,0,4,0,0,,,,Delhi Capitals
8146,1304080,2,0,3,PP Shaw,TA Boult,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8147,1304080,2,0,4,PP Shaw,TA Boult,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8148,1304080,2,0,5,PP Shaw,TA Boult,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8149,1304080,2,0,6,PP Shaw,TA Boult,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8150,1304080,2,1,1,DA Warner,M Prasidh Krishna,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8151,1304080,2,1,2,DA Warner,M Prasidh Krishna,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8152,1304080,2,1,3,DA Warner,M Prasidh Krishna,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8153,1304080,2,1,4,DA Warner,M Prasidh Krishna,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8154,1304080,2,1,5,PP Shaw,M Prasidh Krishna,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8155,1304080,2,1,6,PP Shaw,M Prasidh Krishna,DA Warner,,1,0,1,0,0,,,,Delhi Capitals
8156,1304080,2,2,1,PP Shaw,TA Boult,DA Warner,,1,0,1,0,0,,,,Delhi Capitals
8157,1304080,2,2,2,DA Warner,TA Boult,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8158,1304080,2,2,3,DA Warner,TA Boult,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8159,1304080,2,2,4,DA Warner,TA Boult,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8160,1304080,2,2,5,DA Warner,TA Boult,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8161,1304080,2,2,6,DA Warner,TA Boult,PP Shaw,,6,0,6,0,0,,,,Delhi Capitals
8162,1304080,2,3,1,PP Shaw,OC McCoy,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8163,1304080,2,3,2,PP Shaw,OC McCoy,DA Warner,,4,0,4,0,0,,,,Delhi Capitals
8164,1304080,2,3,3,PP Shaw,OC McCoy,DA Warner,,0,0,0,0,0,,,,Delhi Capitals
8165,1304080,2,3,4,PP Shaw,OC McCoy,DA Warner,,1,0,1,0,0,,,,Delhi Capitals
8166,1304080,2,3,5,DA Warner,OC McCoy,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8167,1304080,2,3,6,DA Warner,OC McCoy,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8168,1304080,2,4,1,DA Warner,M Prasidh Krishna,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8169,1304080,2,4,2,DA Warner,M Prasidh Krishna,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8170,1304080,2,4,3,DA Warner,M Prasidh Krishna,PP Shaw,,0,0,0,0,1,DA Warner,caught,SV Samson,Delhi Capitals
8171,1304080,2,4,4,SN Khan,M Prasidh Krishna,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8172,1304080,2,4,5,SN Khan,M Prasidh Krishna,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8173,1304080,2,4,6,PP Shaw,M Prasidh Krishna,SN Khan,,4,0,4,0,0,,,,Delhi Capitals
8174,1304080,2,5,1,SN Khan,R Ashwin,PP Shaw,,0,0,0,0,1,SN Khan,caught,M Prasidh Krishna,Delhi Capitals
8175,1304080,2,5,2,RR Pant,R Ashwin,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8176,1304080,2,5,3,RR Pant,R Ashwin,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8177,1304080,2,5,4,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8178,1304080,2,5,5,PP Shaw,R Ashwin,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8179,1304080,2,5,6,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8180,1304080,2,6,1,RR Pant,YS Chahal,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8181,1304080,2,6,2,PP Shaw,YS Chahal,RR Pant,,0,0,0,0,0,,,,Delhi Capitals
8182,1304080,2,6,3,PP Shaw,YS Chahal,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8183,1304080,2,6,4,RR Pant,YS Chahal,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8184,1304080,2,6,5,PP Shaw,YS Chahal,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8185,1304080,2,6,6,RR Pant,YS Chahal,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8186,1304080,2,7,1,RR Pant,R Ashwin,PP Shaw,,2,0,2,0,0,,,,Delhi Capitals
8187,1304080,2,7,2,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8188,1304080,2,7,3,PP Shaw,R Ashwin,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8189,1304080,2,7,4,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8190,1304080,2,7,5,PP Shaw,R Ashwin,RR Pant,wides,0,2,2,0,0,,,,Delhi Capitals
8191,1304080,2,7,6,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8192,1304080,2,7,7,PP Shaw,R Ashwin,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8193,1304080,2,8,1,PP Shaw,OC McCoy,RR Pant,,4,0,4,0,0,,,,Delhi Capitals
8194,1304080,2,8,2,PP Shaw,OC McCoy,RR Pant,,6,0,6,0,0,,,,Delhi Capitals
8195,1304080,2,8,3,PP Shaw,OC McCoy,RR Pant,byes,0,5,5,0,0,,,,Delhi Capitals
8196,1304080,2,8,4,PP Shaw,OC McCoy,RR Pant,wides,0,1,1,0,0,,,,Delhi Capitals
8197,1304080,2,8,5,PP Shaw,OC McCoy,RR Pant,wides,0,1,1,0,0,,,,Delhi Capitals
8198,1304080,2,8,6,PP Shaw,OC McCoy,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8199,1304080,2,8,7,RR Pant,OC McCoy,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8200,1304080,2,8,8,RR Pant,OC McCoy,PP Shaw,,4,0,4,0,0,,,,Delhi Capitals
8201,1304080,2,8,9,RR Pant,OC McCoy,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8202,1304080,2,9,1,PP Shaw,R Ashwin,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8203,1304080,2,9,2,RR Pant,R Ashwin,PP Shaw,,0,0,0,0,0,,,,Delhi Capitals
8204,1304080,2,9,3,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8205,1304080,2,9,4,PP Shaw,R Ashwin,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8206,1304080,2,9,5,RR Pant,R Ashwin,PP Shaw,,1,0,1,0,0,,,,Delhi Capitals
8207,1304080,2,9,6,PP Shaw,R Ashwin,RR Pant,,0,0,0,0,1,PP Shaw,caught,TA Boult,Delhi Capitals
8208,1304080,2,10,1,RR Pant,R Parag,Lalit Yadav,,6,0,6,0,0,,,,Delhi Capitals
8209,1304080,2,10,2,RR Pant,R Parag,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
8210,1304080,2,10,3,Lalit Yadav,R Parag,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8211,1304080,2,10,4,RR Pant,R Parag,Lalit Yadav,,6,0,6,0,0,,,,Delhi Capitals
8212,1304080,2,10,5,RR Pant,R Parag,Lalit Yadav,wides,0,1,1,0,0,,,,Delhi Capitals
8213,1304080,2,10,6,RR Pant,R Parag,Lalit Yadav,,4,0,4,0,0,,,,Delhi Capitals
8214,1304080,2,10,7,RR Pant,R Parag,Lalit Yadav,wides,0,1,1,0,0,,,,Delhi Capitals
8215,1304080,2,10,8,RR Pant,R Parag,Lalit Yadav,,2,0,2,0,0,,,,Delhi Capitals
8216,1304080,2,11,1,Lalit Yadav,M Prasidh Krishna,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8217,1304080,2,11,2,RR Pant,M Prasidh Krishna,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
8218,1304080,2,11,3,Lalit Yadav,M Prasidh Krishna,RR Pant,,1,0,1,0,0,,,,Delhi Capitals
8219,1304080,2,11,4,RR Pant,M Prasidh Krishna,Lalit Yadav,,0,0,0,0,1,RR Pant,caught,D Padikkal,Delhi Capitals
8220,1304080,2,11,5,AR Patel,M Prasidh Krishna,Lalit Yadav,,0,0,0,0,0,,,,Delhi Capitals
8221,1304080,2,11,6,AR Patel,M Prasidh Krishna,Lalit Yadav,,0,0,0,0,0,,,,Delhi Capitals
8222,1304080,2,12,1,Lalit Yadav,YS Chahal,AR Patel,,1,0,1,0,0,,,,Delhi Capitals
8223,1304080,2,12,2,AR Patel,YS Chahal,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
8224,1304080,2,12,3,Lalit Yadav,YS Chahal,AR Patel,,0,0,0,0,0,,,,Delhi Capitals
8225,1304080,2,12,4,Lalit Yadav,YS Chahal,AR Patel,,0,0,0,0,0,,,,Delhi Capitals
8226,1304080,2,12,5,Lalit Yadav,YS Chahal,AR Patel,,1,0,1,0,0,,,,Delhi Capitals
8227,1304080,2,12,6,AR Patel,YS Chahal,Lalit Yadav,,0,0,0,0,1,AR Patel,bowled,,Delhi Capitals
8228,1304080,2,13,1,Lalit Yadav,R Ashwin,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8229,1304080,2,13,2,SN Thakur,R Ashwin,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
8230,1304080,2,13,3,Lalit Yadav,R Ashwin,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8231,1304080,2,13,4,SN Thakur,R Ashwin,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
8232,1304080,2,13,5,Lalit Yadav,R Ashwin,SN Thakur,,4,0,4,0,0,,,,Delhi Capitals
8233,1304080,2,13,6,Lalit Yadav,R Ashwin,SN Thakur,,4,0,4,0,0,,,,Delhi Capitals
8234,1304080,2,14,1,SN Thakur,YS Chahal,Lalit Yadav,,0,0,0,0,0,,,,Delhi Capitals
8235,1304080,2,14,2,SN Thakur,YS Chahal,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
8236,1304080,2,14,3,Lalit Yadav,YS Chahal,SN Thakur,,6,0,6,0,0,,,,Delhi Capitals
8237,1304080,2,14,4,Lalit Yadav,YS Chahal,SN Thakur,,2,0,2,0,0,,,,Delhi Capitals
8238,1304080,2,14,5,Lalit Yadav,YS Chahal,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8239,1304080,2,14,6,SN Thakur,YS Chahal,Lalit Yadav,,0,0,0,0,0,,,,Delhi Capitals
8240,1304080,2,15,1,Lalit Yadav,TA Boult,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8241,1304080,2,15,2,SN Thakur,TA Boult,Lalit Yadav,,6,0,6,0,0,,,,Delhi Capitals
8242,1304080,2,15,3,SN Thakur,TA Boult,Lalit Yadav,,1,0,1,0,1,SN Thakur,run out,SV Samson,Delhi Capitals
8243,1304080,2,15,4,R Powell,TA Boult,Lalit Yadav,,1,0,1,0,0,,,,Delhi Capitals
